feature_1,feature_2,feature_3,feature_4,example_id,part,all
7.647222222,4.373055556,11.423,37,13655,1,1
1.431111111,5.470833333,4.893,32,12923,1,1
1.781944444,7.031944444,2.115,42,13331,1,1
10.39,1.155833333,7.019,35,14099,1,1
4.707777778,5.404166667,0.972,49,13192,1,1
10.63361111,1.416388889,7.937,35,10498,1,1
1.0175,0.812777778,3.658,44,13704,1,1
0.421666667,7.937222222,0.846,24,10924,0,0
9.533055556,2.214444444,14.804,38,14209,1,1
2.1,7.236666667,11.662,34,14482,1,1
6.197777778,3.138611111,11.322,28,10499,0,0
7.920555556,1.774444444,1.164,40,13158,1,1
2.978333333,7.135555556,14.046,41,13482,1,1
4.893055556,3.198611111,21.466,38,10590,1,1
23.71194444,0.220833333,0.767,38,10698,1,1
1.951111111,4.016111111,0.897,32,11442,1,1
7.184444444,3.360833333,0.905,42,12528,1,1
5.643055556,0.513333333,0.814,35,11284,1,1
3.524166667,6.505277778,0.664,38,13217,1,1
3.436666667,4.567777778,7.142,34,10831,1,1
1.174166667,8.291944444,4.052,48,12033,1,1
23.355,3.9475,19.445,40,14142,1,1
11.39583333,2.96,16.103,41,13751,1,1
5.335555556,2.3575,0.865,38,12773,1,1
1.447222222,1.540277778,9.889,34,15136,1,1
2.133333333,5.122777778,1.33,33,11785,1,1
1.043611111,7.347222222,4.24,43,13463,1,1
0.6,7.007222222,8.853,40,12028,1,1
5.414444444,5.167777778,32.616,42,10865,1,1
1.16,8.545833333,2.624,34,11892,1,1
0.570833333,8.373888889,9.59,40,12731,1,1
23.88388889,5.729722222,0.888,36,10066,1,1
9.210555556,0.769722222,26.848,41,10584,1,1
23.89222222,8.030277778,4.576,37,14019,1,1
23.08361111,3.006111111,6.195,37,14188,1,1
23.71833333,7.468611111,3.224,40,12566,1,1
0.454444444,7.501388889,9.552,38,13393,1,1
0.701666667,6.985555556,0.747,42,13277,1,1
23.5025,8.865277778,0.85,41,12870,1,1
23.59472222,9.258333333,3.477,36,14131,1,1
0.668333333,8.208055556,6.166,41,13851,1,1
23.87722222,6.958611111,4.691,36,14830,1,1
4.654166667,1.346388889,8.288,52,12338,1,1
1.102222222,4.693888889,5.944,36,10747,1,1
2.657777778,2.950555556,11.544,34,15282,1,1
7.838333333,3.145277778,0.825,41,12814,1,1
0.209166667,9.330555556,17.102,33,10878,1,1
0.221388889,0.525555556,2.122,37,13842,1,1
1.631111111,6.450555556,7.895,40,14654,1,1
1.123333333,7.825555556,12.031,39,14694,1,1
5.119722222,2.761666667,1.851,39,14964,1,1
4.474166667,1.131666667,1.362,40,14307,1,1
4.411388889,4.814444444,1.548,37,10554,1,1
0.063611111,8.946666667,16.706,39,11256,1,1
2.150555556,7.324722222,6.678,34,12716,1,1
0.485,2.279166667,4.045,9,12457,0,0
1.292777778,8.85,3.888,33,14222,1,1
0.920277778,7.761111111,6.228,28,14952,0,0
8.936944444,2.531944444,0.896,31,12020,1,1
1.579722222,8.870833333,3.841,38,11035,1,1
0.6325,5.984166667,7.685,37,12905,1,1
1.838888889,6.591944444,1.71,11,13754,0,0
9.669722222,1.150277778,7.988,40,13187,1,1
2.541666667,6.749444444,11.58,37,13472,1,1
23.83361111,3.904722222,4.817,41,14084,1,1
2.094166667,9.169444444,12.533,33,12938,1,1
0.377222222,8.470277778,14.367,36,14465,1,1
1.655833333,9.098611111,12.881,39,12213,1,1
5.885277778,4.218333333,14.59,41,13229,1,1
0.619722222,7.729444444,7.929,38,14212,1,1
1.532777778,0.119444444,0.735,34,11082,1,1
1.247222222,1.965,11.507,36,12627,1,1
23.20138889,10.00972222,6.518,38,10847,1,1
0.213888889,7.843055556,3.117,33,11136,1,1
0.418333333,1.305833333,0.862,40,10143,1,1
21.58972222,9.290555556,17.966,34,11578,1,1
1.122777778,12.81944444,1.035,36,14808,1,1
0.556944444,7.023333333,4.349,37,14783,1,1
1.166944444,5.346388889,0.881,37,13056,1,1
22.90666667,9.653611111,3.658,41,14656,1,1
21.18277778,0.918055556,5.894,25,10496,0,0
1.128333333,5.026666667,24.381,36,11206,1,1
9.178333333,1.79,6.177,34,11425,1,1
1.181944444,2.706944444,10.173,36,14527,1,1
4.701388889,3.306944444,3.388,36,13503,1,1
4.1525,4.122222222,12.724,33,15067,1,1
22.97444444,3.466666667,0.834,36,12781,1,1
23.83305556,7.432777778,7.148,45,10435,1,1
2.908055556,3.531388889,21.288,37,14632,1,1
23.39527778,4.618055556,9.797,11,11746,0,0
0.828333333,7.248611111,5.414,34,11468,1,1
0.776666667,6.343333333,5.887,36,12070,1,1
12.27555556,1.183333333,8.001,44,11599,1,1
2.134166667,4.708055556,4.233,33,14620,1,1
2.051944444,5.625555556,14.887,43,11944,1,1
1.001944444,11.14444444,18.577,41,14065,1,1
5.564166667,3.825833333,5.967,41,10276,1,1
23.44,9.004722222,10.869,37,14638,1,1
2.732777778,0.414722222,1.439,32,10208,1,1
2.614444444,3.289444444,18.969,35,10900,1,1
3.492222222,5.642777778,0.862,36,14701,1,1
0.555555556,2.67,4.877,40,10676,1,1
2.620277778,4.865555556,11.9,33,10106,1,1
23.52222222,8.623333333,0.721,34,14916,1,1
0.953888889,2.824722222,13.167,48,14280,1,1
3.676944444,3.046388889,2.384,30,11498,1,1
23.37027778,4.826111111,0.875,33,12487,1,1
8.601666667,2.492777778,0.882,12,12591,0,0
5.726666667,2.482777778,15.872,44,13427,1,1
0.155,9.698055556,8.141,37,14965,1,1
22.02305556,1.876111111,1.633,41,12277,1,1
23.675,8.598333333,47.362,30,10160,1,1
1.106388889,6.968611111,15.895,38,13749,1,1
8.101388889,0.746388889,0.912,30,11809,1,1
23.87111111,3.881666667,8.869,40,12650,1,1
23.94722222,7.567222222,25.284,30,11507,1,1
0.761111111,2.201388889,0.859,9,14421,0,0
1.171944444,8.696388889,6.885,40,13663,1,1
4.041388889,3.509444444,23.098,32,14982,1,1
4.246944444,3.669166667,2.785,39,10736,1,1
1.515,2.761944444,5.917,39,13536,1,1
23.87,8.181111111,7.881,33,14374,1,1
0.752777778,4.295277778,0.919,37,11860,1,1
0.967222222,7.658333333,4.051,40,14498,1,1
0.843333333,6.2625,7.891,30,14400,1,1
1.021388889,6.990555556,20.88,45,12114,1,1
1.939722222,11.56583333,6.117,38,10333,1,1
1.806666667,1.609166667,5.297,34,11644,1,1
0.251111111,9.050833333,15.891,32,10492,1,1
0.851388889,6.456388889,4.568,41,10717,1,1
8.283055556,1.427222222,1.872,39,11676,1,1
4.584722222,4.076666667,2.15,28,14785,0,0
23.91611111,2.350833333,11.974,38,15102,1,1
4.438611111,4.321666667,8.525,33,13254,1,1
23.71111111,11.51111111,13.156,49,14698,1,1
1.385555556,1.574166667,0.881,46,13486,1,1
8.075,0.227777778,1.277,37,11982,1,1
5.983333333,3.143055556,0.618427419,33,10884,1,1
10.7325,1.059722222,6.539,40,13658,1,1
1.084166667,9.570833333,4.324,21,12172,0,0
23.81722222,2.316111111,4.482,40,13712,1,1
1.772222222,7.236666667,5.782,34,14410,1,1
23.35388889,9.189722222,15.495,33,14464,1,1
3.345277778,5.731111111,4.941,40,14168,1,1
4.624722222,4.078888889,7.925,31,13641,1,1
6.258333333,1.980833333,0.886,32,12844,1,1
1.8075,1.142777778,7.265,34,10013,1,1
5.0725,4.898611111,1.506,41,11407,1,1
2.540833333,4.898611111,27.867,24,15182,0,1
2.243333333,1.153333333,0.989,39,12687,1,1
23.14611111,4.154166667,5.57,46,10973,1,1
23.60388889,3.105555556,4.164,52,10869,1,1
21.48944444,5.703055556,16.989,39,11077,1,1
9.877777778,1.922222222,7.869,46,13979,1,1
3.215277778,7.694444444,2.069,33,13134,1,1
0.883611111,7.365833333,10.911,39,13991,1,1
23.27388889,11.54388889,1.688,44,14682,1,1
3.795277778,6.85,0.86,30,12751,1,1
1.358888889,8.671944444,11.755,24,14309,1,1
7.9275,4.315,11.132,38,14621,1,1
0.399444444,7.73,2.875,40,12479,1,1
23.79333333,9.066111111,12.637,32,13206,1,1
23.43583333,4.203333333,25.295,41,10151,1,1
0.489722222,3.503888889,0.816,44,15300,1,1
23.54694444,4.125555556,0.917,24,11692,0,0
0.501944444,7.599166667,7.699,35,10861,1,1
2.221666667,7.5675,11.191,38,14757,1,1
1.192777778,7.363611111,11.693,44,13827,1,1
1.149444444,9.011666667,0.951,44,14226,1,1
2.129166667,6.146666667,1.203234767,46,13779,1,1
3.336944444,4.293055556,28.336,33,11954,1,1
5.366111111,3.098888889,8.467,41,10987,1,1
1.145277778,3.896388889,6.051,34,11090,1,1
3.339166667,4.849166667,2.788,30,11651,1,1
23.47972222,7.604722222,3.601,31,13126,1,1
0.758888889,6.707777778,3.264,49,13328,1,1
2.140277778,9.086388889,11.505,36,10703,1,1
0.411111111,5.879444444,3.726,35,14762,1,1
1.305,1.378888889,4.804,46,11935,1,1
23.61416667,3.63,10.894,30,10319,1,1
0.206944444,8.2025,0.76,34,13733,1,1
12.605,15.30527778,3.931,32,12653,1,1
0.851111111,2.179722222,11.73,39,15188,1,1
0.210833333,6.031666667,13.411,33,11827,1,1
9.384166667,0.597777778,1.841,33,12787,1,1
5.623888889,1.353055556,4.383,34,11229,1,1
4.374444444,12.09138889,2.034,39,15178,1,1
0.383333333,2.386388889,3.668,36,13644,1,1
22.94305556,11.06722222,9.897,31,13396,1,1
8.891944444,0.875555556,2.877,42,10436,1,1
1.176388889,1.115555556,2.993,45,12052,1,1
4.490277778,10.42305556,2.064,26,15020,0,0
6.4775,2.621388889,11.876,37,12620,1,1
6.584166667,1.176944444,0.862,4,12576,0,0
7.9525,1.401111111,4.685,25,12281,0,0
0.856388889,11.02083333,1.637,36,13200,1,1
1.734722222,9.798333333,25.039,33,13524,1,1
23.18305556,12.64222222,0.762,34,12399,1,1
0.586944444,6.435555556,4.178,36,14138,1,1
9.861666667,1.601388889,4.91,26,11764,0,0
23.91055556,8.885,17.883,41,11575,1,1
2.748333333,7.258333333,6.624,37,11566,1,1
3.949166667,1.944722222,1.486,40,10202,1,1
5.348888889,4.856666667,5.563,39,13232,1,1
1.126111111,7.929166667,9.117,39,11316,1,1
0.200277778,6.319444444,9.371,39,13258,1,1
1.205833333,7.641666667,7.466,42,13392,1,1
2.200833333,6.037777778,12.263,16,14247,0,0
3.120833333,7.5375,5.879,49,10237,1,1
2.195,5.225833333,11.546,33,14912,1,1
4.208888889,5.380555556,2.791,33,14299,1,1
3.632222222,10.06972222,2.086,39,11219,1,1
23.90611111,6.842777778,13.42,44,12349,1,1
23.53194444,7.339444444,5.922,44,15187,1,1
7.175833333,0.765,1.573,39,15087,1,1
0.058333333,4.508888889,15.715,39,14032,1,1
1.940277778,5.867222222,8.391,38,15261,1,1
0.913888889,7.973333333,1.762,40,14868,1,1
23.27888889,7.128333333,3.196,36,12679,1,1
23.36694444,9.514722222,1.58,32,14695,1,1
2.563055556,5.7025,7.492,34,10192,1,1
0.030555556,3.809444444,5.07,38,10475,1,1
3.947222222,1.254444444,0.872,37,12705,1,1
3.745,5.421944444,12.442,39,11333,1,1
1.249444444,2.708055556,9.383,34,12458,1,1
0.186111111,8.398055556,4.439,36,11548,1,1
23.60583333,8.731944444,1.306,42,12130,1,1
0.160833333,10.05416667,10.437,40,14078,1,1
0.208055556,7.486388889,6.065,39,10959,1,1
5.946111111,0.906388889,9.056,23,14239,0,0
23.72777778,9.681388889,4.818,30,12595,1,1
23.93166667,12.59138889,15.289,36,13119,1,1
0.626388889,8.708888889,12.906,39,12546,1,1
4.648888889,4.648611111,14.987,14,11074,0,0
23.64944444,8.724166667,1.488,38,15037,1,1
23.65083333,1.186388889,7.666,37,10733,1,1
1.838055556,8.368888889,16.551,39,15284,1,1
2.966388889,1.703333333,11.036,30,10185,1,1
0.541111111,7.667777778,11.183,34,13417,1,1
10.26527778,1.586111111,9.587,38,13324,1,1
4.216944444,5.577222222,6.663,33,14547,1,1
1.975,3.363611111,1.244,39,14115,1,1
7.560833333,1.903333333,2.092,34,13147,1,1
2.188333333,8.738333333,14.101,39,11842,1,1
23.50555556,9.200555556,4.594,40,13810,1,1
2.235277778,2.399444444,3.249,36,10997,1,1
23.83,6.912777778,0.89,44,13695,1,1
5.865277778,1.317777778,4.157,38,11104,1,1
1.330555556,7.7225,10.228,36,10438,1,1
1.701388889,1.099166667,3.541,34,10977,1,1
1.871111111,4.378611111,6.538,35,10059,1,1
4.606944444,3.635277778,1.26,41,14945,1,1
5.856111111,3.419722222,5.24,39,12996,1,1
23.89222222,10.00694444,26.135,39,12063,1,1
0.845,1.681388889,10.983,40,14472,1,1
0.910555556,1.878333333,12.261,39,13886,1,1
1.455277778,1.354166667,7.332,36,12761,1,1
10.26444444,2.570277778,0.849,33,14636,1,1
2.659166667,8.149166667,2.193,35,10930,1,1
6.848611111,0.803611111,0.584,39,10688,1,1
1.394722222,9.650555556,16.043,25,11990,1,1
23.14583333,9.303611111,35.783,38,12538,1,1
0.154722222,8.590833333,10.564,30,10509,1,1
1.788611111,1.631111111,0.831,41,11099,1,1
5.818333333,7.042222222,2.115,31,12152,1,1
0.961944444,8.418055556,27.467,39,12432,1,1
1.223333333,6.013055556,13.348,46,12851,1,1
1.178611111,6.008333333,1.881,31,11415,1,1
0.131388889,15.71472222,10.971,37,10019,1,1
7.3075,2.671944444,17.386,4,13725,0,0
4.093888889,5.188611111,7.903,37,12788,1,1
0.971111111,2.846944444,5.934,33,13249,1,1
1.173888889,8.9675,6.554,39,12351,1,1
23.14472222,7.060555556,11.866,34,13654,1,1
22.78361111,7.246666667,5.886,32,11326,1,1
8.755,4.759444444,16.303,38,14800,1,1
3.430833333,6.493611111,6.668,44,12588,1,1
2.053333333,7.725,15.997,25,12157,1,0
9.640277778,1.756944444,4.378,38,12869,1,1
23.0325,5.260555556,26.517,37,15161,1,1
2.849722222,5.439166667,0.622,41,11022,1,1
1.811666667,9.881388889,2.024,32,14274,1,1
1.891944444,6.037222222,7.858,42,10311,1,1
0.1575,8.462777778,13.75,39,13053,1,1
22.975,0.121111111,0.733,45,10293,1,1
0.556388889,5.150833333,22.622,34,11730,1,1
8.085277778,14.03861111,15.828,24,12285,1,1
3.741944444,12.44527778,1.917,42,11151,1,1
2.618055556,5.665,20.88,38,14271,1,1
23.13555556,6.110277778,0.759,42,12485,1,1
2.266388889,0.565,0.949,35,14172,1,1
1.351944444,7.381111111,7.622,49,11488,1,1
23.88611111,3.679166667,13.202,42,11384,1,1
0.266111111,5.9525,6.012,39,10758,1,1
23.98472222,7.142222222,12.001,39,12925,1,1
7.836111111,4.756111111,16.338,37,11627,1,1
0.529722222,8.474444444,9.17,34,12774,1,1
1.753888889,2.922777778,1.005,37,10437,1,1
0.036666667,9.3025,2.658,36,10054,1,1
21.0675,1.346388889,3.732,31,12069,1,1
1.281388889,9.074444444,5.83,16,12963,0,0
3.4825,1.990555556,0.852,33,11248,1,1
1.667222222,8.211944444,20.091,39,12475,1,1
1.486388889,4.998333333,3.776,52,11521,1,1
1.216111111,7.635833333,9.297,9,15203,0,0
1.125277778,10.02611111,9.698,41,14831,1,1
4.028055556,6.264444444,6.853,32,10891,1,1
0.083611111,6.983888889,12.937,39,11906,1,1
4.735277778,3.226666667,1.643,34,13378,1,1
2.223611111,1.433055556,3.583,36,14989,1,1
0.651111111,6.507777778,9.074,41,15008,1,1
23.68444444,8.692777778,4.493,35,11402,1,1
23.76222222,7.066944444,16.067,49,10445,1,1
12.51833333,14.48972222,11.929,34,13333,1,1
1.0725,8.235833333,0.879,34,11487,1,1
1.514444444,9.483888889,16.453,33,10750,1,1
11.1225,0.562777778,0.917,36,15058,1,1
1.187777778,6.331388889,10.984,34,12877,1,1
2.9975,5.711666667,12.748,39,11971,1,1
1.677222222,7.092222222,1.768,34,14381,1,1
2.570833333,2.039444444,13.659,38,10560,1,1
1.258333333,7.662222222,10.03,35,11146,1,1
0.937777778,8.4025,9.361,34,10611,1,1
23.50666667,3.810555556,0.882,35,14616,1,1
0.501111111,7.548611111,13.693,40,12137,1,1
1.084166667,9.162222222,16.384,24,10993,1,1
4.640833333,0.303888889,1.047,24,15229,0,0
23.92138889,10.00055556,9.027,35,14966,1,1
0.2975,9.879166667,11.528,46,14760,1,1
23.86722222,0.980833333,0.839,41,10258,1,1
3.746944444,3.695555556,0.86,41,15222,1,1
23.51972222,4.038055556,4.464,34,10754,1,1
0.625555556,5.556388889,7.649,20,12171,0,0
0.140277778,9.476388889,5.215,38,10050,1,1
3.614166667,3.361666667,10.302,33,10227,1,1
5.688888889,22.75555556,15.609,33,10254,1,1
1.378888889,8.971666667,1.35,36,11994,1,1
5.195833333,1.518333333,0.883,41,13002,1,1
6.481944444,0.8825,0.893,38,11838,1,1
0.528611111,8.704444444,1.93,24,10756,1,0
23.96722222,13.47694444,14.464,42,11556,1,1
0.299722222,7.790833333,3.863,30,12541,1,1
23.98861111,3.106666667,7.544,46,12978,1,1
0.8175,11.35805556,2.559,37,11098,1,1
1.405833333,8.316388889,10.744,30,12720,1,1
1.109444444,3.021388889,7.883,24,12162,0,0
23.66611111,3.375833333,10.841,37,12826,1,1
7.509722222,1.150277778,6.653,37,11095,1,1
6.904166667,1.863055556,0.835,32,11877,1,1
1.468611111,5.578055556,6.542,39,10955,1,1
13.43222222,8.761666667,37.265,34,14949,1,1
1.081944444,9.447222222,53.954,40,13607,1,1
23.79472222,6.899444444,3.786,33,15235,1,1
4.091944444,2.976388889,7.983,52,10398,1,1
23.94416667,4.791111111,11.19,40,12544,1,1
21.58222222,0.514444444,2.839,34,14177,1,1
0.308055556,10.26777778,1.584,33,11066,1,1
23.16666667,9.3,5.975,40,14276,1,1
0.215277778,8.105555556,2.306,49,10592,1,1
12.76722222,11.495,11.883,36,15160,1,1
0.5675,11.36694444,3.802,30,13837,1,1
0.2975,6.814166667,12.102,33,10378,1,1
0.176111111,7.270555556,3.49,41,13686,1,1
23.60694444,9.68,13.34,40,14249,1,1
1.928055556,3.532222222,1.044,36,14487,1,1
23.71833333,6.805277778,3.432,32,12284,1,1
13.07194444,0.818611111,1.006,44,13481,1,1
1.789166667,6.649722222,17.854,30,11235,1,1
23.77083333,8.363055556,1.531,38,10791,1,1
2.773888889,0.773055556,0.893248889,39,12945,1,1
23.86444444,8.364166667,4.553,32,11922,1,1
23.28222222,9.483611111,0.882,31,10675,1,1
0.85,12.80722222,1.215,33,14064,1,1
0.151111111,8.007222222,16.158,34,14054,1,1
10.48472222,13.5375,25.51,35,13923,1,1
2.213888889,7.154722222,4.22,31,11577,1,1
0.962222222,4.255277778,10.523,41,10402,1,1
3.493055556,23.68527778,0.927,43,13058,1,1
2.4475,5.835555556,14.903,27,10489,0,0
2.113055556,7.235555556,1.547,37,13353,1,1
0.959722222,3.174722222,4.26,39,13833,1,1
0.5925,7.125,4.449,28,14618,0,0
1.050833333,6.204166667,7.645,42,13106,1,1
10.59611111,3.359444444,15.21,36,12361,1,1
0.283888889,6.981388889,5.098,45,13674,1,1
1.949722222,10.97916667,1.842,35,10129,1,1
3.7125,4.6475,11.894,24,12302,1,1
1.031944444,0.678611111,0.863,39,12493,1,1
0.398611111,10.50861111,2.127,41,11349,1,1
3.973611111,5.758888889,6.568,39,15311,1,1
1.938611111,6.7375,2.224,41,12598,1,1
0.456944444,3.607777778,5.181,37,11047,1,1
23.33888889,9.779444444,54.462,30,13082,1,1
1.277222222,9.108611111,6.41,32,13808,1,1
1.068611111,8.035,11.868,36,11414,1,1
23.66027778,8.979444444,4.813,35,13003,1,1
0.670833333,11.06555556,1.421,41,12242,1,1
1.485555556,9.894444444,1.995,42,14930,1,1
1.874166667,9.335,1.641,36,14579,1,1
8.296944444,1.864166667,9.236,33,10023,1,1
23.48666667,9.026388889,12.219,30,10099,1,1
2.666944444,2.091666667,0.839,34,11664,1,1
6.562777778,0.650277778,4.087,33,13343,1,1
0.982777778,9.114166667,11.636,34,10102,1,1
9.823055556,1.301666667,3.872,49,10426,1,1
3.283888889,11.15638889,2.17,44,13598,1,1
5.149166667,2.913333333,4.683,31,12793,1,1
22.20527778,4.958611111,4.698,37,10715,1,1
23.96444444,1.958333333,11.009,30,14565,1,1
2.145833333,4.266111111,5.401,35,11680,1,1
2.170277778,7.974444444,4.725,36,15106,1,1
0.178055556,9.612222222,4.687,39,10742,1,1
22.68138889,8.936666667,15.402,25,10004,0,0
8.556944444,14.48,11.895,33,15081,1,1
0.041944444,9.151388889,4.635,37,13153,1,1
5.4025,0.681944444,0.788,39,12078,1,1
0.577222222,8.630277778,1.028,39,12684,1,1
1.5525,9.088888889,4.192,35,13448,1,1
23.37777778,7.440277778,0.871,39,12023,1,1
12.78361111,16.22805556,30.983,38,11434,1,1
1.573055556,11.02083333,7.196,34,13543,1,1
0.618055556,8.763611111,6.086,33,11031,1,1
8.871111111,0.875555556,12.169,30,13383,1,1
2.759166667,2.471944444,9.795,46,14595,1,1
23.54472222,9.277222222,0.663,33,10148,1,1
0.233333333,6.868888889,5.688,44,12144,1,1
3.084444444,2.114166667,3.467,49,11723,1,1
1.744444444,6.196388889,6.804,34,13573,1,1
0.4125,10.90583333,1.895,34,14784,1,1
22.83722222,1.235,0.758,37,13794,1,1
4.435277778,2.274722222,7.989,32,10564,1,1
6.830833333,0.486944444,0.829,34,15112,1,1
1.502777778,1.235833333,0.948,28,10822,0,0
21.05694444,1.533611111,4.867,39,14443,1,1
2.495833333,6.775,10.677,37,12812,1,1
4.633333333,3.108888889,2.538,48,14021,1,1
1.2225,8.103888889,4.04,37,13734,1,1
4.500833333,4.998888889,0.854,39,10632,1,1
9.843888889,1.671111111,11.397,39,15170,1,1
4.1525,6.308333333,12.414,14,12004,0,0
1.946944444,8.063055556,9.078,48,10934,1,1
23.97666667,7.538333333,7.365,34,14919,1,1
1.032222222,10.99861111,11.254,37,10881,1,1
0.872777778,8.443055556,10.07,34,10041,1,1
23.66166667,6.774722222,4.986,33,11169,1,1
3.791111111,5.557222222,27.518,44,14463,1,1
1.695,6.49,2.851,38,10549,1,1
8.411111111,1.211944444,4.114,44,12510,1,1
23.93444444,8.938888889,17.95,30,12502,1,1
8.426666667,1.705555556,8.784,37,10910,1,1
4.526666667,9.435833333,2.137,52,12151,1,1
9.31,0.736666667,2.521,39,10833,1,1
3.5175,5.062777778,33.435,30,14116,1,1
7.165,0.482777778,0.704,28,13090,0,0
2.116666667,9.116388889,11.627,40,15139,1,1
23.64277778,7.967777778,18.354,33,14727,1,1
0.005555556,7.192222222,13.446,34,11759,1,1
2.026666667,2.091111111,6.657,48,10420,1,1
4.262222222,14.30888889,2.219,34,11643,1,1
0.431111111,7.930555556,7.949,35,13729,1,1
23.02777778,9.128611111,3.222,31,10487,1,1
23.57111111,8.585277778,0.658,41,15219,1,1
23.88222222,3.584166667,5.945,40,15217,1,1
23.71944444,11.7025,5.935,36,15003,1,1
1.056944444,8.447222222,25.187,36,12525,1,1
4.961944444,3.138333333,0.89,48,12393,1,1
0.709722222,5.710833333,4.17,11,12562,0,0
4.295277778,6.768333333,6.623,24,15271,0,0
0.430555556,8.846666667,8.839,42,10543,1,1
2.140277778,6.46,22.191,33,13009,1,1
22.88,11.32916667,13.405,30,10828,1,1
1.051666667,8.626666667,21.434,33,15118,1,1
6.9175,5.120555556,0.812,30,11322,1,1
10.46861111,2.680555556,17.31,42,12682,1,1
23.27416667,8.63,0.843,39,15048,1,1
0.073333333,7.770833333,0.889,37,11300,1,1
2.312777778,6.740833333,1.85,31,11888,1,1
5.541111111,2.146111111,0.886,37,12662,1,1
0.0325,3.560833333,4.359,37,12064,1,1
4.590555556,5.881388889,1.786,31,12766,1,1
23.29361111,8.855555556,8.978,25,11323,0,0
4.859444444,0.992777778,2.897,14,13093,0,0
5.529722222,2.878055556,16.906,34,11028,1,1
0.142222222,4.987222222,21.73,39,11462,1,1
5.7075,5.464166667,6.597,42,15092,1,1
23.5825,0.558333333,0.883,33,14329,1,1
1.426388889,7.518055556,10.856,52,10030,1,1
10.56138889,0.996111111,2.206,38,10399,1,1
9.970555556,2.011944444,10.678,36,13336,1,1
23.79944444,9.863611111,2.838,35,12491,1,1
23.73083333,8.5075,17.522,36,13736,1,1
1.898055556,7.890277778,12.153,39,10193,1,1
23.72166667,8.874166667,9.644,26,12623,0,0
1.120555556,7.8225,12.256,24,10980,1,1
2.248611111,1.568611111,5.434,34,11381,1,1
0.848611111,14.09138889,2.099,31,13527,1,1
1.102222222,8.783611111,6.129,36,14109,1,1
1.2175,7.615277778,3.027,35,14767,1,1
2.375555556,8.168611111,6.647,35,11620,1,1
5.868611111,0.9675,0.939,41,13273,1,1
0.651388889,6.206944444,6.543,31,12554,1,1
9.166944444,11.97861111,14.838,38,10781,1,1
4.633888889,4.551666667,1.935,39,13996,1,1
2.816388889,8.086111111,4.002,49,13312,1,1
0.2925,7.205833333,8.237,36,12372,1,1
7.663333333,5.045277778,17.85,39,14937,1,1
1.420833333,8.570833333,0.9,35,15189,1,1
2.605555556,7.099722222,2.01,39,11068,1,1
7.451944444,1.739166667,5.921,41,14659,1,1
5.667777778,3.477777778,2.546,30,12481,1,1
2.491666667,6.623888889,7.844,41,10411,1,1
4.891944444,0.6025,21.36,31,13108,1,1
5.386666667,0.412777778,0.701,32,13421,1,1
11.7175,1.138333333,2.554,35,13297,1,1
1.098888889,7.582222222,10.884,34,10051,1,1
3.505277778,2.336944444,0.862,38,15017,1,1
9.058888889,1.890555556,7.88,31,12982,1,1
23.54472222,5.2925,22.124,33,13899,1,1
4.407777778,4.512222222,29.265,39,12849,1,1
3.409444444,2.335277778,4.951,39,13544,1,1
23.31166667,11.05694444,13.821,36,11254,1,1
2.168611111,5.988611111,8.174,33,13815,1,1
2.087777778,7.979722222,1.368,36,10655,1,1
23.46833333,7.793333333,9.33,45,10536,1,1
4.927222222,10.90166667,2.098,34,14311,1,1
4.804166667,3.008055556,0.906,46,15193,1,1
1.420833333,13.535,1.435,41,13495,1,1
4.151666667,3.926666667,0.913,44,12126,1,1
2.770555556,4.493611111,7.547,34,14683,1,1
23.81472222,2.731111111,0.859,46,12161,1,1
0.626388889,8.549166667,16.366,34,11881,1,1
23.49277778,4.824722222,1.955,23,14820,0,0
8.361111111,0.871111111,0.816,38,14899,1,1
0.38,2.687222222,13.72159648,33,13174,1,1
0.311944444,8.2,3.761,35,13635,1,1
1.747222222,8.775277778,1.994,33,13261,1,1
11.77277778,2.543055556,2.296,44,10286,1,1
6.391944444,4.123611111,2.35,25,12404,0,0
4.436388889,4.283333333,29.215,40,12854,1,1
1.538333333,1.000555556,6.261,49,12382,1,1
9.308055556,1.595,10.581,40,12811,1,1
23.40027778,5.806944444,3.335,34,11648,1,1
4.912777778,3.491944444,4.392,33,14488,1,1
3.781111111,5.343055556,1.741,38,10415,1,1
1.438055556,1.859722222,10.894,40,13304,1,1
11.44972222,1.309166667,0.905,41,10473,1,1
1.935555556,10.91583333,5.749,36,10605,1,1
23.63333333,3.736944444,4.914,37,12081,1,1
23.77472222,8.757222222,0.795,36,13101,1,1
5.205833333,1.879444444,2.427,31,12438,1,1
0.928055556,6.5875,23.877,34,13776,1,1
23.67111111,9.3,6.134,39,10696,1,1
4.378333333,0.962222222,3.128,38,10377,1,1
2.003888889,3.7,11.61,36,14771,1,1
4.611388889,3.868333333,0.951,38,11032,1,1
10.02666667,0.783888889,2.541,36,13377,1,1
1.627222222,13.21,1.73,30,13137,1,1
0.4475,8.945555556,1.519,36,10179,1,1
0.531388889,7.840833333,3.628,46,14372,1,1
1.277777778,9.081111111,19.49,35,13672,1,1
23.88444444,4.719444444,13.904,40,13843,1,1
10.14027778,2.371944444,12.314,11,12775,0,0
3.978333333,6.745277778,6.548,33,10268,1,1
1.581666667,8.054444444,2.451,38,12580,1,1
9.8425,2.354722222,0.857,35,12634,1,1
